Filename,Marathi Translation
common_voice_hi_26007783.mp3,"हा फक्त एक ट्रेलर आहे, निवडक अजूनही बाकी आहे, माझ्या मित्रा"
common_voice_hi_26007784.mp3,मी हा चेहरा दहा वाजता पुढच्या टेकडीवर सोडतो
common_voice_hi_26007785.mp3,नारास गश्तार अबू सालेम यांनी संजुच्या बायोपिक चित्रपट संजूची एक लुगल नोटीस पाठविली
common_voice_hi_26007791.mp3,दिल्ली गीहरवर स्वयम सेवेको आणि जेजेपी यांनी विचारले
common_voice_hi_26007792.mp3,टॉमने माझ्यासाठी चहा बनविला
common_voice_hi_26007793.mp3,आपण जाणे आवश्यक आहे
common_voice_hi_26007794.mp3,वावा बियाणे दूरदूर घेते
common_voice_hi_26007795.mp3,टॉमने हलविण्याचा प्रयत्न केला
common_voice_hi_26007796.mp3,आम्ही सुरुवात करू
common_voice_hi_26007797.mp3,पाकिस्तानने पुन्हा ब्रेक लावला
common_voice_hi_26007798.mp3,तो त्याच्या एका सद्गुणांच्या प्रेमात पडला
common_voice_hi_26007807.mp3,केवळ एक विधधरफिओ पडून होता
common_voice_hi_26007811.mp3,मी चांगला चहा आहे
common_voice_hi_26007820.mp3,"अन्न वाईट आहे, द्वैतात ढकललेले आहे"
common_voice_hi_26007825.mp3,"रस्त्यावर झोपल्यानंतर कस्टनकाकची किलव, मुलगी यबाही ट्राय"
common_voice_hi_26007829.mp3,मी त्याच्यावर प्रेम करतो
common_voice_hi_26007832.mp3,वसंत? तू म्हणजे काय? संमिश्र
common_voice_hi_26007835.mp3,"Uste jasse yavapani मम्मी, किंवा चिला उथी"
common_voice_hi_26007839.mp3,विद्या बालन सवाच भारत आचार्य मध्ये भाग घेतील
common_voice_hi_26007846.mp3,गांडी जयंती विशवी प्रेमी रश्तवाडी
common_voice_hi_26007850.mp3,अफ्रिकाचा सर्वात मोठा देश अल्जारीया आहे
common_voice_hi_26007854.mp3,"गुजरात, कांग्रेस दिल येथील चोटू वासवा, राजजींच्या जागा या जागांवर पडतील."
common_voice_hi_26007855.mp3,आपण येथे करू इच्छित नाही
common_voice_hi_26007861.mp3,टोनच्या वडिलांनी त्याच्यावर चांगले काम केले
common_voice_hi_26007862.mp3,मी काही मित्रांना संभोग करतो
common_voice_hi_26007863.mp3,गुजराद कांग्रेशचे नारीन मुडीवरील पोस्टर युद्ध
common_voice_hi_26008353.mp3,मी त्याचा दिवस साजरा केला
common_voice_hi_26008569.mp3,मनुन कोण आहे?
common_voice_hi_26008570.mp3,खुब सूर ताल्मर आहे
common_voice_hi_26008571.mp3,"जेव्हा तो स्तब्ध झाला, तेव्हा सोन्याचे पकडले गेले"
common_voice_hi_26008572.mp3,तो तीक्ष्ण आहे
common_voice_hi_26008574.mp3,बारात विश्वो मिस सतवा हा सर्वात मोठा देश आहे
common_voice_hi_26008602.mp3,"सलमान कानच्या सांगण्यावरून, कॅटिनाने फेझबुक देवू सादर केले"
common_voice_hi_26008603.mp3,आपण अवास्तव का आहात?
common_voice_hi_26008604.mp3,स्वतःचे वचन
common_voice_hi_26008605.mp3,हे आणखी काय पाहते?
common_voice_hi_26008606.mp3,आपण आहात
common_voice_hi_26008618.mp3,सैरातच्या दिग्दर्शनाचे अरोल नागराज मंजुले यांना संघर्षाच्या रूपात ठेवले गेले.
common_voice_hi_26008619.mp3,अशा वेगवान प्रवाहामध्ये तेरना खूप आहे
common_voice_hi_26008620.mp3,दिलवे मध्ये नाखरी बाणाचा मख
common_voice_hi_26008621.mp3,"उपचारानंतर, रुग्णालय विखुरलेले होते"
common_voice_hi_26008622.mp3,"कांद्याच्या राजकारणात, माझ्या स्वत: च्या चित्तिममधील भेन्का भुई दिली सरकार"
common_voice_hi_26008912.mp3,"तेथे कहर होऊ शकतो, सांकी तानाशाचा रोग बॉम्ब"
